dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,next_cue_sample,record_stop_sample,target_sample,target_s,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_s,rt_s,response_status,correctness,correctness_reason,timeout,timeout_reason,n_platforms,n_clicks,cue_platform_disagree,valid_events,event_issue,horizon_s,gap_s,retained,end_s,behavior_duration_s,behavior_event,behavior_survival_eligible,eeg_administrative_cutoff,window_status,bound_reason,behavior_status,filter_start_sample,filter_stop_sample,filter_mode,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump,past_slopes
B1,49,2,1,108395,108447,0.203125,110568,223005,108962,2.21484375,platform_onset_hypothesis,109285,-1.0,,,109285,3.4765625,1.26171875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,True,True,none,2.0,0.1,True,3.3765625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,retained,108331,109260,0.0,598.8775642766093,11.589542520308441,"[[-71.7343046207991, -33.80750943272392, -147.32113209807721], [-354.57120537731237, 96.56366316852785, -1.8595082523168003], [47.411374282999496, -60.55021875806992, 42.42631844527982]]"
B1,50,2,-1,110568,110620,0.203125,112656,223005,111135,2.21484375,platform_onset_hypothesis,111374,-1.0,,,111374,3.1484375,0.93359375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.0484375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,retained,110504,111349,0.0,994.4510602827941,13.424241099026517,"[[-620.9177932142743, 1293.6547749917002, 1378.0885554947183], [146.14746738142355, 127.11702894974627, -69.7212924808067], [57.261736461536714, -26.324537321830903, 23.601569602111894]]"
B1,51,2,1,112656,112708,0.203125,114757,223005,113224,2.21875,platform_onset_hypothesis,113475,1.0,,,113475,3.19921875,0.98046875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.09921875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,retained,112592,113450,0.0,987.3143605392398,12.243968544941993,"[[780.267980223336, -241.64036816220596, -457.36619868196703], [428.84322523360004, -278.7046613685047, -254.47944796236064], [-9.253952675015817, -26.80947204890188, 14.840303000164214]]"
B1,52,2,-1,114757,114809,0.203125,116897,223005,115324,2.21484375,platform_onset_hypothesis,115614,-1.0,,,115614,3.34765625,1.1328125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.24765625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,retained,114693,115589,0.0,323.9714229021082,17.60747786954917,"[[56.23498631950406, -300.27132664443127, -54.59928203146919], [19.765364049683434, 64.7841807598628, -11.176969609376744], [-47.763950343640246, -17.980144634300995, -5.290505535197093]]"
B1,53,2,1,116897,116949,0.203125,118978,223005,117465,2.21875,platform_onset_hypothesis,117692,1.0,,,117692,3.10546875,0.88671875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.00546875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,retained,116833,117667,0.0,164.52863669647968,12.276268138471647,"[[4.730530930542987, -3.5499529749137935, -45.66541586061238], [13.714359555244336, -4.954485433191529, -24.224772453920956], [-19.320332166211756, -9.955701019411471, 0.766985568574845]]"
B1,54,2,-1,118978,119030,0.203125,121067,223005,119545,2.21484375,platform_onset_hypothesis,119783,-1.0,,,119783,3.14453125,0.9296875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.04453125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,quality,118914,119758,0.012393162393162393,2326.981025816691,546.5857293561576,
B1,55,2,1,121067,121119,0.203125,123211,223005,121634,2.21484375,platform_onset_hypothesis,121926,1.0,,,121926,3.35546875,1.140625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.25546875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,retained,121003,121901,0.0,1108.893291856799,13.040671566037645,"[[340.4356949427902, 210.5908102339895, -65.74273091400119], [837.7904669980932, -401.7584243468659, -597.4010277133664], [5.32421305211939, -30.286932347446548, -39.77262632503743]]"
B1,56,2,-1,123211,123263,0.203125,125304,223005,123778,2.21484375,platform_onset_hypothesis,124018,-1.0,,,124018,3.15234375,0.9375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.05234375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,retained,123147,123993,0.0,946.4672723278079,14.943543629770488,"[[105.33317926987365, 241.80989701109445, 182.51882331615116], [356.88573699284143, -177.0158730253217, -247.66057777997662], [34.562184510805885, -40.24634826787049, -74.40971126033082]]"
B1,57,2,1,125304,125356,0.203125,127412,223005,125871,2.21484375,platform_onset_hypothesis,126127,1.0,,,126127,3.21484375,1.0,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.11484375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,retained,125240,126102,0.0,694.9324300874252,11.927374394773878,"[[28.244695921219204, -117.58053542931054, -85.00314728317798], [-88.14662808949154, -89.07880771619529, -73.77659979138375], [22.379992055624072, 21.128469407583253, -6.956029666534016]]"
B1,58,2,1,127412,127464,0.203125,129525,223005,127980,2.21875,platform_onset_hypothesis,128239,1.0,,,128239,3.23046875,1.01171875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.13046875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,block_boundary_24s_buffer,127348,128214,,,,
B1,59,2,1,129525,129577,0.203125,131677,223005,130092,2.21484375,platform_onset_hypothesis,130392,1.0,,,130392,3.38671875,1.171875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.28671875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,block_boundary_24s_buffer,129461,130367,,,,
B1,60,2,1,131677,131729,0.203125,133810,223005,132245,2.21875,platform_onset_hypothesis,132527,1.0,,,132527,3.3203125,1.1015625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.2203125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90008,132743,causal,block_boundary_24s_buffer,131613,132502,,,,
B1,61,3,-1,133810,133862,0.203125,136034,223005,134377,2.21484375,platform_onset_hypothesis,134750,-1.0,,,134750,3.671875,1.45703125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.571875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,block_boundary_24s_buffer,133746,134725,,,,
B1,62,3,-1,136034,136087,0.20703125,138195,223005,136602,2.21875,platform_onset_hypothesis,136911,-1.0,,,136911,3.42578125,1.20703125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.32578125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,block_boundary_24s_buffer,135970,136886,,,,
B1,63,3,1,138195,138247,0.203125,140335,223005,138762,2.21484375,platform_onset_hypothesis,139052,1.0,,,139052,3.34765625,1.1328125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.24765625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,block_boundary_24s_buffer,138131,139027,,,,
B1,64,3,-1,140335,140388,0.20703125,142448,223005,140903,2.21875,platform_onset_hypothesis,141164,-1.0,,,141164,3.23828125,1.01953125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.13828125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,140271,141139,0.0,623.8380987785627,11.051439664776552,"[[175.06701107481967, 188.63027033954143, 310.83767611045636], [348.15344833214806, -59.911211700052064, 292.8798305795486], [-75.92285285284828, -92.81384819775411, -47.289705664427444]]"
B1,65,3,-1,142448,142500,0.203125,144604,223005,143015,2.21484375,platform_onset_hypothesis,143320,-1.0,,,143320,3.40625,1.19140625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.30625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,142384,143295,0.0,521.0888830538934,12.128888913592391,"[[150.96752868662895, -323.38692959916034, -222.7746383263608], [-123.23405448851861, -99.16660833438348, -118.12182642896141], [7.1813665825741495, -9.633675506634042, 9.235610676909625]]"
B1,66,3,-1,144604,144657,0.20703125,146681,223005,145172,2.21875,platform_onset_hypothesis,145398,-1.0,,,145398,3.1015625,0.8828125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.0015625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,144540,145373,0.0,765.0455421269135,21.803304818429012,"[[-151.23027012468958, -60.38126465452649, -31.46970294784927], [-8.189468086835586, -9.850841428743912, -37.16508774907777], [-12.392196870833805, -8.703146704341771, 30.18463560545969]]"
B1,67,3,1,146681,146733,0.203125,148774,223005,147248,2.21484375,platform_onset_hypothesis,147492,1.0,,,147492,3.16796875,0.953125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.06796875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,146617,147467,0.0,517.6986649247622,9.294468967054769,"[[-285.60796565662054, 34.453735746802295, -95.44813909551567], [-360.9534643561886, 370.50326832598734, 186.4426958099361], [-5.133400689303125, -65.4396743646944, -25.402119651874603]]"
B1,68,3,1,148774,148826,0.203125,150958,223005,149341,2.21484375,platform_onset_hypothesis,149672,1.0,,,149672,3.5078125,1.29296875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.4078125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,148710,149647,0.0,288.87395465739183,11.48339219624549,"[[-110.17372094185143, -15.356457722592964, -37.81855940071358], [-68.81662020249293, 59.30792388837334, 66.43250385004758], [24.310222657406953, -23.454701642731614, -9.450370591779983]]"
B1,69,3,-1,150958,151010,0.203125,153079,223005,151525,2.21484375,platform_onset_hypothesis,151795,-1.0,,,151795,3.26953125,1.0546875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.16953125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,150894,151770,0.0,821.0448669683215,10.435339210123857,"[[-208.24789759833675, -271.5222160024132, -260.43275584701917], [-117.4631470838198, 97.50501122035487, 165.97387117485832], [0.6579138716230251, -1.300295444841327, 5.869076809547242]]"
B1,70,3,-1,153079,153131,0.203125,155199,223005,153646,2.21484375,platform_onset_hypothesis,153917,-1.0,,,153917,3.2734375,1.05859375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.1734375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,153015,153892,0.0,219.066790452242,8.243356873220236,"[[56.800760133013455, 193.2419452172026, 220.06137937736386], [148.02010046037995, 142.26091818225692, 95.59556963211395], [-58.75227048460874, -17.224674372141507, 3.4500112313779105]]"
B1,71,3,1,155199,155251,0.203125,157292,223005,155767,2.21875,platform_onset_hypothesis,156007,1.0,,,156007,3.15625,0.9375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.05625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,155135,155982,0.0,637.4558055325908,10.345085998829859,"[[1826.9438609174945, 46.79972625272262, 96.06815966104546], [-778.4185817221997, -95.85550778470777, -216.57636860503564], [-50.28979167530056, -19.114040116378284, -17.22098725891989]]"
B1,72,3,1,157292,157344,0.203125,159392,223005,157859,2.21484375,platform_onset_hypothesis,158110,1.0,,,158110,3.1953125,0.98046875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.0953125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,157228,158085,0.0,508.36636139055577,14.769324996595259,"[[11.535349298996039, 207.74174107897585, 59.96618997535154], [61.89108321651586, 43.011587035500156, 92.70092785005102], [-17.0730091968044, -40.49315807811982, -46.819984687185354]]"
B1,73,3,-1,159392,159445,0.20703125,161513,223005,159960,2.21875,platform_onset_hypothesis,160229,-1.0,,,160229,3.26953125,1.05078125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.16953125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,159328,160204,0.0,210.59298294590752,10.161411346544696,"[[115.86779122061739, -15.523599345960008, 62.63432779386119], [99.674175859118, -58.24655461495863, 125.69678885941337], [-32.50130635545348, -25.775087888395923, -24.6946530276107]]"
B1,74,3,-1,161513,161565,0.203125,163678,223005,162080,2.21484375,platform_onset_hypothesis,162392,-1.0,,,162392,3.43359375,1.21875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.33359375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,161449,162367,0.0,278.45884653461184,9.184814819467178,"[[11.14328674842443, 54.24819541537852, 69.75529681621589], [96.07502733885958, -105.88367221257619, -84.19025453426966], [-10.059054304092701, -16.081064951496703, -9.810829825685119]]"
B1,75,3,1,163678,163730,0.203125,165814,223005,164245,2.21484375,platform_onset_hypothesis,164528,1.0,,,164528,3.3203125,1.10546875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.2203125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,163614,164503,0.0,549.9826200450048,8.475242696673433,"[[95.54162739642983, -311.87352681341576, 293.23219743092733], [-3.0304606320837433, -94.81889354706762, 34.37657101562001], [8.915107677236268, -11.279861650491885, -15.514025191185384]]"
B1,76,3,-1,165814,165866,0.203125,167982,223005,166381,2.21484375,platform_onset_hypothesis,166697,-1.0,,,166697,3.44921875,1.234375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.34921875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,165750,166672,0.0,989.8570095096964,12.270445888607377,"[[14.602452350797996, -90.77966229825934, 25.028515516404596], [7.153130610520417, -4.465259865243805, -25.403147750600127], [-3.052281886501248, -12.131077573606563, 9.115340670550218]]"
B1,77,3,-1,167982,168035,0.20703125,170139,223005,168550,2.21875,platform_onset_hypothesis,168854,-1.0,,,168854,3.40625,1.1875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.30625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,retained,167918,168829,0.0,385.424898763317,14.361817918198781,"[[112.9342227595027, -49.76277976927679, -37.70169286103754], [39.26082067644461, -135.5731331553344, -180.5768531428841], [-50.67630348802976, 33.06626926291724, 65.10482787176088]]"
B1,78,3,-1,170139,170191,0.203125,172279,223005,170706,2.21484375,platform_onset_hypothesis,170998,-1.0,,,170998,3.35546875,1.140625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.25546875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,block_boundary_24s_buffer,170075,170973,,,,
B1,79,3,1,172279,172332,0.20703125,174416,223005,172847,2.21875,platform_onset_hypothesis,173132,1.0,,,173132,3.33203125,1.11328125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.23203125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,132743,175474,causal,block_boundary_24s_buffer,172215,173107,,,,
