dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A2,50,7,1,0.4176423914046195,-0.7414160357222782,-2.465749566477877,0.1399576204873035,1.3668129570515308,3.7969102253429754,0.6919022503200905,-1.3346630071812524,-3.084631505072123
A2,51,7,-1,1.0940290819529876,0.6642098446719045,0.2651901176677764,-1.6296596750573968,-1.1395214342475566,-0.3942560726771866,-0.047445276677369724,-0.7488948342261035,-0.45416551840741554
A2,52,7,1,1.6750567101380112,1.8834818125603128,2.160570618335892,-1.3085297426717606,-1.1461336679048357,-0.8896672911426738,0.8890160977048582,-0.04405910876105829,-0.7931802904825592
A2,53,7,1,0.48207588303548965,0.2988951046011543,0.27692299258456626,-0.21655957124183417,-0.2446168900591467,-0.2273810528404796,0.17512959138364556,0.21639844572357148,0.05264892657233446
A2,54,7,-1,0.9202840750764621,1.2429015435156305,1.724312491139786,-1.5152491532581798,-1.6379747260485957,-1.4916590904854479,1.5831438792275612,1.4386039070641523,0.21561628030651592
A2,55,7,-1,-1.028741872157907,-1.0981480882875547,-0.7500841615044624,0.06867487439640231,0.39548706141296336,0.0929474919657667,-0.3144067087902503,0.6448702319975748,1.2538758324935868
A2,56,7,1,0.25067650004677416,0.6636099296577102,1.3628072341679331,-0.7879472706802106,-1.387977366791622,-1.9199550526966185,1.5358927158133808,2.2880599876581837,2.1656272140818094
A2,57,7,1,0.592694056957273,-0.34187913881458437,-1.1527631216929328,-0.7433793239420914,-0.17886892741722443,0.3101747639572882,1.1057707987454661,1.0776737656203395,1.3985813502941005
A2,64,8,-1,1.7884708027140348,1.485327051401641,0.7717088934053198,-1.2783478446879124,-0.7245008838067685,0.456600475287763,0.24773397137606643,-0.7327616377731073,-2.489827829990955
A2,65,8,1,-0.27709848439723395,0.27113417739802154,0.5891298812900355,0.005713633956409819,-0.7918079231723024,-1.2571594942973563,-0.7734765775517003,0.23743437040221907,0.4808904611882446
A2,66,8,-1,-1.1139026494375808,-1.3869248604054099,-0.8345340945467812,0.1250915736157031,0.4883257667832052,0.3465452477887643,-0.5035076239487212,-0.52304671524532,-0.2668021360165198
A2,67,8,1,1.4219666159727746,1.1810799623870694,1.2326581546627702,-1.544635254150171,-1.0691944790496803,-0.545951108394341,0.8842549198340592,1.1881374416226866,0.6514175442470149
A2,68,8,1,-0.7957607368998368,-0.8757411209422848,-0.4383723171703936,0.6214037586870625,0.8964288517040908,0.7173016020849812,-0.46111733449474773,-0.5750911627577443,-0.42930589446724327
A2,69,8,-1,-0.82788355935318,-0.6184655682486111,-1.1439436680190438,0.6110424186878984,0.353178280714265,0.2977268616814197,-1.4116586512118505,0.5987440321352859,1.2403240585623976
A2,70,8,-1,1.4494066003641317,1.4332629544281723,1.3903517494270057,-1.3853284596210795,-1.196860501198489,-0.9682257240649902,0.7401223237167662,0.15677431200951267,-0.7218866084959706
A2,71,8,1,0.358039848125165,0.22453320008300254,0.07408877983868954,0.42183472182342424,0.7718634754542284,0.8496742197769618,-1.8598410680802764,-1.8737613370152013,-1.6282722120419466
A2,72,8,1,1.3831151643537727,1.031061119745494,0.4118830386220365,-0.7826431331432945,-0.32958520949303144,-0.06820030382817378,0.42599624198307484,-0.2729757831341826,-0.31411991076564233
A2,73,8,1,-0.5916928224394635,-0.5727819654982167,-0.26497775111573657,0.4790451957273585,0.30789776047187045,0.19577006074429884,0.05885780883141521,0.36750606193150714,0.039774370296608776
A2,74,8,1,-0.14963921301485889,-0.1405029355094747,0.23667269031663352,0.2945544871251635,0.12535885631016305,-0.11235694590625869,0.47797719852273907,0.7784780465139932,0.681555811294378
A2,75,8,-1,-0.3675262745314071,-0.28662363977642363,-0.3473362403177069,0.9086283001197677,0.5120622816061022,0.20259127771842472,-1.454169727638957,-0.9840800401229787,-0.5813888494050196
A2,76,8,-1,-0.6170862892575418,-0.7607810676854684,-1.161099083132579,0.5536730224385615,0.25312058441564717,0.2692809006284317,-0.8470432306067414,-0.6741439779498014,-0.09569319291279668
A2,77,8,-1,0.22541396128101251,0.24982658455094678,0.06814960561797141,-0.5977018141388685,-0.5968589082951934,-0.3504677404233518,0.30716159564736406,0.17813947606738947,-0.12678694258038076
A2,84,9,-1,0.6304048205154484,0.5354293238895388,0.5989558345405578,-0.30558407730809883,-0.17983490644393588,-0.2175677223584685,0.4294602530554228,0.24584658323867825,0.1300689005138671
